route_type,route_id,surface,renderer_family,record_id,source_offset,source_char,source_codepoint,display,action,dom_class,first_visible_exists,first_visible_offset,first_visible_char,first_visible_width
library,PASSION24.TEXT.RELATED_HOUR_17,library,speech_presentation_break,PASSION24.TEXT.RELATED_HOUR_17.BODY.P050,51, ,U+0020,block,,speech-end-visual-break speech-presentation-visual-break,True,52,N,
library,PASSION24.TEXT.RELATED_HOUR_17,library,speech_presentation_break,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,90, ,U+0020,block,,speech-end-visual-break speech-presentation-visual-break,True,91,«,
library,PASSION24.TEXT.RELATED_HOUR_17,library,ldc_intra_break,PASSION24.TEXT.RELATED_HOUR_17.BODY.P054,203, ,U+0020,block,presentation_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-presentation_break,True,204,S,
library,PASSION24.TEXT.RELATED_HOUR_17,library,speech_presentation_break,PASSION24.TEXT.RELATED_HOUR_17.BODY.P057,95, ,U+0020,block,,speech-end-visual-break speech-presentation-visual-break,True,96,A,
library,PASSION24.TEXT.RELATED_HOUR_17,library,speech_presentation_break,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,50, ,U+0020,block,,speech-end-visual-break speech-presentation-visual-break,True,51,C,
library,PASSION24.TEXT.RELATED_HOUR_17,library,ldc_intra_break,PASSION24.TEXT.RELATED_HOUR_17.BODY.P185,80,l,U+006C,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,True,80,l,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_18,library,ldc_intra_break,PASSION24.TEXT.RELATED_HOUR_18.BODY.P067,318,j,U+006A,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,True,318,j,
library,PASSION24.TEXT.RELATED_HOUR_18,library,speech_presentation_break,PASSION24.TEXT.RELATED_HOUR_18.BODY.P072,274, ,U+0020,block,,speech-end-visual-break speech-presentation-visual-break,True,275,J,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_19,library,speech_presentation_break,PASSION24.TEXT.RELATED_HOUR_19.BODY.P067,151, ,U+0020,block,,speech-end-visual-break speech-presentation-visual-break,True,152,S,
library,PASSION24.TEXT.RELATED_HOUR_19,library,speech_presentation_break,PASSION24.TEXT.RELATED_HOUR_19.BODY.P074,317, ,U+0020,block,,speech-end-visual-break speech-presentation-visual-break,True,318,E,
library,PASSION24.TEXT.RELATED_HOUR_20,library,ldc_intra_break,PASSION24.TEXT.RELATED_HOUR_20.BODY.P015,105, ,U+0020,block,presentation_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-presentation_break,True,106,P,
library,PASSION24.TEXT.RELATED_HOUR_20,library,ldc_intra_break,PASSION24.TEXT.RELATED_HOUR_20.BODY.P023,108, ,U+0020,block,presentation_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-presentation_break,True,109,P,
library,PASSION24.TEXT.RELATED_HOUR_20,library,speech_presentation_break,PASSION24.TEXT.RELATED_HOUR_20.BODY.P024,313, ,U+0020,block,,speech-end-visual-break speech-presentation-visual-break,True,314,C,
library,PASSION24.TEXT.RELATED_HOUR_20,library,speech_presentation_break,PASSION24.TEXT.RELATED_HOUR_20.BODY.P028,413, ,U+0020,block,,speech-end-visual-break speech-presentation-visual-break,True,414,E,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_21,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
