record_id,text,record_class,doc_id,doc_order,record_order,title,surface,source_index
PASSION24.HOUR.05.P031,"– ce n’est pas avec des fouets de cordes qu’Il tourmente ton Corps adorable, mais avec des fouets de Feu.",hour_meditation,PASSION24.HOUR.05.MEDITATION,9,31,Première Heure de l’Agonie dans le Jardin,hour_meditation,31
PASSION24.HOUR.05.P032,"– ce n’est pas avec des clous de fer qu’Il Te perce les Mains et les Pieds, mais avec des clous de Feu.",hour_meditation,PASSION24.HOUR.05.MEDITATION,9,32,Première Heure de l’Agonie dans le Jardin,hour_meditation,32
PASSION24.HOUR.05.P033,"Tout ce qui Te pénètre jusque dans la moelle de tes Os est Feu. Toute ton Humanité infiniment sainte est transformée en Feu. L’Amour Te donne des Peines indicibles et mortelles, plus que ta Passion Elle-même.",hour_meditation,PASSION24.HOUR.05.MEDITATION,9,33,Première Heure de l’Agonie dans le Jardin,hour_meditation,33
PASSION24.HOUR.05.P034,Il fait de ton Sang un bain d’Amour pour toutes les âmes qui veulent se laver de quelque tâche que ce soit et qui veulent acquérir le droit des fils de l’Amour.,hour_meditation,PASSION24.HOUR.05.MEDITATION,9,34,Première Heure de l’Agonie dans le Jardin,hour_meditation,34
PASSION24.HOUR.05.P035,"Jésus, Amour infini, je me sens confuse devant ton Immensité. Je vois que, pour pouvoir entrer dans l’Amour et comprendre ton Amour, je dois être tout Amour !",hour_meditation,PASSION24.HOUR.05.MEDITATION,9,35,Première Heure de l’Agonie dans le Jardin,hour_meditation,35
PASSION24.HOUR.05.P036,"Mon Jésus, comme Tu veux ma compagnie et Tu veux que j’entre en Toi, je Te prie de me remplir complètement d’Amour.",hour_meditation,PASSION24.HOUR.05.MEDITATION,9,36,Première Heure de l’Agonie dans le Jardin,hour_meditation,36
PASSION24.HOUR.05.P037,"Par conséquent, Jésus, je Te supplie de couronner ma tête et chacune de mes pensées de la couronne de l’Amour.",hour_meditation,PASSION24.HOUR.05.MEDITATION,9,37,Première Heure de l’Agonie dans le Jardin,hour_meditation,37
PASSION24.HOUR.05.P038,"Je T’implore de me flageller avec les fouets de l’Amour : mon âme, mon corps, mes sentiments, mes désirs, mes affections. Que tout soit flagellé et scellé par l’Amour.",hour_meditation,PASSION24.HOUR.05.MEDITATION,9,38,Première Heure de l’Agonie dans le Jardin,hour_meditation,38
PASSION24.HOUR.05.P039,"Amour infini, fais en sorte que tout en moi vive seulement par l’Amour. Jésus, centre de tout Amour, je Te supplie de me clouer les mains et les pieds avec les clous de l’Amour, afin que je devienne Amour, que je comprenne l’Amour.",hour_meditation,PASSION24.HOUR.05.MEDITATION,9,39,Première Heure de l’Agonie dans le Jardin,hour_meditation,39
PASSION24.HOUR.05.P040,"Que je sois vêtue par l’Amour, nourrie par l’Amour ! Que l’Amour me tienne toute clouée à Toi. Que rien, tant à l’intérieur qu’à l’extérieur de moi, ne me détache de l’Amour !",hour_meditation,PASSION24.HOUR.05.MEDITATION,9,40,Première Heure de l’Agonie dans le Jardin,hour_meditation,40
PASSION24.HOUR.05.REF.P001,"Durant cette heure Jésus était abandonné par son Père. Il souffrit un Incendie d’Amour, tel, qu’Il eut le pouvoir de détruire tous les péchés imaginables et possibles, d’enflammer de son Amour toutes les créatures, même de millions et de millions de mondes, tous les réprouvés de l’enfer, si seulement ils n’étaient pas éternellement obstinés dans leur iniquité.",hour_reflection,PASSION24.HOUR.05.REFLECTION,10,1,Première Heure de l’Agonie dans le Jardin,hour_reflection,1
PASSION24.HOUR.05.REF.P002,"Entrons en Jésus, pénétrons dans ses Fibres les plus profondes, dans ses Pulsations enflammées, dans son Intelligence embrasée.",hour_reflection,PASSION24.HOUR.05.REFLECTION,10,2,Première Heure de l’Agonie dans le Jardin,hour_reflection,2
PASSION24.HOUR.05.REF.P003,"Emparons-nous de tout cet Amour qui L’incendie. Puis nous nous plongeons dans sa Volonté. Nous y trouverons toutes les créatures. Nous toucherons le cœur et l’intelligence de chacune avec l’Amour de Jésus, ses Désirs, ses Battements de Cœur et ses Pensées, ainsi nous formerons Jésus en chacune. Ensuite, nous présentons à Jésus toutes les créatures qui Le portent dans leur cœur.",hour_reflection,PASSION24.HOUR.05.REFLECTION,10,3,Première Heure de l’Agonie dans le Jardin,hour_reflection,3
PASSION24.HOUR.05.REF.P004,"Et nous les mettons autour de Lui en Lui disant : « Jésus, je Te présente toutes les créatures qui Te possèdent dans leur cœur, pour Te donner du soulagement et du réconfort. Je ne connais pas d’autre moyen pour soulager ton Cœur ! » Ce faisant, nous donnerons un vrai soulagement à Jésus. Car il y a tant de flammes qui Le brûlent, qu’Il nous dit et nous redit :",hour_reflection,PASSION24.HOUR.05.REFLECTION,10,4,Première Heure de l’Agonie dans le Jardin,hour_reflection,4
PASSION24.HOUR.05.REF.P005,"« Je suis calciné par l’Amour et il n’y a personne qui veut mon Amour. De grâce, soulagez-Moi. Acceptez mon Amour et donnez-Moi de l’amour ! » Pour nous conformer en toute chose à Jésus, nous devons rentrer en nous-mêmes et nous poser cette question : « En tout ce que je fais, est-ce qu’il y a un flux continu d’Amour qui circule entre Dieu et moi ? »",hour_reflection,PASSION24.HOUR.05.REFLECTION,10,5,Première Heure de l’Agonie dans le Jardin,hour_reflection,5
PASSION24.HOUR.05.REF.P006,Notre vie est habitée par un incessant flux d’Amour nous venant de Dieu.,hour_reflection,PASSION24.HOUR.05.REFLECTION,10,6,Première Heure de l’Agonie dans le Jardin,hour_reflection,6
PASSION24.HOUR.05.REF.P007,"– Quand nous pensons, il y a ce flux d’Amour.",hour_reflection,PASSION24.HOUR.05.REFLECTION,10,7,Première Heure de l’Agonie dans le Jardin,hour_reflection,7
PASSION24.HOUR.05.REF.P008,"– quand nous agissons, il y a ce flux d’Amour, la parole est Amour, les battements de notre cœur sont Amour.",hour_reflection,PASSION24.HOUR.05.REFLECTION,10,8,Première Heure de l’Agonie dans le Jardin,hour_reflection,8
PASSION24.HOUR.05.REF.P009,Nous recevons tout de Dieu.,hour_reflection,PASSION24.HOUR.05.REFLECTION,10,9,Première Heure de l’Agonie dans le Jardin,hour_reflection,9
PASSION24.HOUR.05.REF.P010,– Nos actions courent-elles vers Dieu avec amour ?,hour_reflection,PASSION24.HOUR.05.REFLECTION,10,10,Première Heure de l’Agonie dans le Jardin,hour_reflection,10
PASSION24.HOUR.05.REF.P011,"– Jésus trouve-t-Il en nous le doux enchantement de son Amour qui, à travers nous, retourne vers Lui, afin que, ravi par cet enchantement, Il surabonde d’un Amour encore plus grand pour nous ? Si en tout ce que nous faisons, notre amour pour Dieu n’est pas notre premier mobile d’action, entrons en nous-mêmes et demandons-Lui pardon de Lui avoir fait perdre le doux enchantement de notre retour d’amour.",hour_reflection,PASSION24.HOUR.05.REFLECTION,10,11,Première Heure de l’Agonie dans le Jardin,hour_reflection,11
PASSION24.HOUR.05.REF.P012,"Nous laissons-nous travailler par les Mains divines comme ce fut le cas pour l’Humanité de Jésus ? Tout ce qui nous arrive, sauf le péché, nous devons le considérer comme une Activité divine intense en nous.",hour_reflection,PASSION24.HOUR.05.REFLECTION,10,12,Première Heure de l’Agonie dans le Jardin,hour_reflection,12
PASSION24.HOUR.05.REF.P013,"Si telle n’est pas notre attitude, nous refusons au Père la gloire qui Lui est due, nous mettons en fuite la Vie divine en nous, et nous perdons la sainteté.",hour_reflection,PASSION24.HOUR.05.REFLECTION,10,13,Première Heure de l’Agonie dans le Jardin,hour_reflection,13
PASSION24.HOUR.05.REF.P014,"Tout ce que nous ressentons en nous : inspirations, tribulations, grâces, n’est rien d’autre que l’Activité intense de l’Amour en nous.",hour_reflection,PASSION24.HOUR.05.REFLECTION,10,14,Première Heure de l’Agonie dans le Jardin,hour_reflection,14
PASSION24.HOUR.05.REF.P015,Voyons-nous les choses de cette manière ? Donnons-nous à Jésus la liberté de travailler en nous ?,hour_reflection,PASSION24.HOUR.05.REFLECTION,10,15,Première Heure de l’Agonie dans le Jardin,hour_reflection,15
PASSION24.HOUR.05.REF.P016,"Ou bien en prenant tout ce qui nous arrive dans un sens humain, regardant tout comme indifférent, repoussons-nous l’Activité intense de Dieu en nous, Le contraignant à se croiser les bras ?",hour_reflection,PASSION24.HOUR.05.REFLECTION,10,16,Première Heure de l’Agonie dans le Jardin,hour_reflection,16
PASSION24.HOUR.05.REF.P017,"Nous abandonnons-nous entre ses Bras comme des morts pour recevoir tous les coups de pinceau que le Seigneur nous donnera pour notre sanctification ? Mon Amour et mon Tout, que ton Amour m’inonde de toute part et brûle en moi tout ce qui n’est pas de Toi.",hour_reflection,PASSION24.HOUR.05.REFLECTION,10,17,Première Heure de l’Agonie dans le Jardin,hour_reflection,17
PASSION24.HOUR.05.REF.P018,"Fais en sorte que ce qui est à moi accoure vers Toi, pour que Tu puisses brûler tout ce qui pourrait attrister ton Cœur. Que l’Amour me tienne toute clouée à Toi. Que rien, tant à l’intérieur qu’à l’extérieur de moi, ne me détache de l’Amour !",hour_reflection,PASSION24.HOUR.05.REFLECTION,10,18,Première Heure de l’Agonie dans le Jardin,hour_reflection,18
PASSION24.HOUR.06.P001,"Mon Jésus, Tu Te trouves déjà depuis une heure dans le Jardin. L’Amour a pris chez Toi la suprématie. Il Te fait souffrir en un seul coup ce que les bourreaux Te feront souffrir tout au long de ton amère Passion.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,1,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,1
PASSION24.HOUR.06.P002,"L’Amour parvient même à Te faire souffrir ce que les bourreaux ne pourront pas Te faire souffrir, jusque dans les parties les plus profondes de ta Personne divine !",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,2,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,2
PASSION24.HOUR.06.P003,"Mon Jésus, je vois que, même si tes pas sont vacillants, Tu veux marcher. Dis-moi, mon Bien, où veux-Tu aller ? Ah ! Tu vas retrouver tes bien-aimés disciples. Je veux T’accompagner pour Te soutenir de mes bras si Tu vacilles ! Et voici une autre amertume pour ton Cœur ! Tes apôtres dorment. Et Toi, toujours compatissant, Tu les appelles. Tu les réveilles. Avec un Amour paternel, Tu les réprimandes, Tu leur recommandes de veiller et de prier. Puis Tu retournes dans le Jardin. Mais ton Cœur porte une autre Blessure.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,3,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,3
PASSION24.HOUR.06.P004,"Mon Amour, je vois dans cette Blessure, toutes les blessures des âmes qui Te sont consacrées et qui, soit à cause de la tentation, soit par négligence, au lieu de se serrer contre Toi en veillant et en priant, se laissent aller.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,4,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,4
PASSION24.HOUR.06.P005,"Au lieu de faire des progrès dans l’amour et dans l’union avec Toi, somnolentes, elles s’attiédissent et reculent !",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,5,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,5
PASSION24.HOUR.06.P006,"Amoureux passionné, combien je compatis avec Toi. Je veux réparer toutes leurs ingratitudes ! Ce genre d’offenses attriste le plus ton Cœur adorable. Cette amertume qui T’opprime est si grande, qu’elle Te mène au délire.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,6,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,6
PASSION24.HOUR.06.P007,"Amour infini, ton Sang, qui bouille dans tes Veines, vainc tout et oublie tout ! Je Te vois prosterné par terre et en prière profonde. Tu T’offres, Tu répares et, au nom de tous, Tu cherches à glorifier le Père. Jésus, je me prosterne avec Toi. Je veux faire ce que Tu fais. Mais que vois-je ? Je Te vois chargé de tous les péchés du monde : nos misères, nos faiblesses, nos délits les plus énormes, nos ingratitudes les plus noires, nos iniquités les plus épouvantables, nos cruautés les plus atroces, nos haines, nos massacres, nos blasphèmes, nos hérésies, nos schismes, et tout l’abîme des bassesses humaines se présentent devant Toi, T’oppriment, T’écrasent, Te blessent.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,7,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,7
PASSION24.HOUR.06.P008,"Et Toi, que fais-Tu ? Ton Sang qui bouille dans tes Veines fait face à ces offenses. Tes Veines s’ouvrent. Le Sang sort à l’extérieur, Il baigne tes vêtements et coule par terre :",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,8,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,8
PASSION24.HOUR.06.P009,"Tu donnes ton Sang pour ces offenses, ta Vie pour contrer la mort. Ô Amour, à quel état je Te vois réduit ! Tu expires !",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,9,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,9
PASSION24.HOUR.06.P010,"Mon Bien, ma douce Vie, de grâce, ne meurs pas ! Dégage ton Visage de cette terre baignée de ton Sang. Viens dans mes bras. Fais en sorte que moi, en T’embrassant, je meure à ta place.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,10,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,10
PASSION24.HOUR.06.P011,J’entends ta Voix moribonde dire :,hour_meditation,PASSION24.HOUR.06.MEDITATION,11,11,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,11
PASSION24.HOUR.06.P012,"« Père, si c’est possible, que s’écarte de Moi ce calice. Cependant, non pas ma Volonté, mais la Tienne. » C’est la première fois que j’entends ces mots de ta Bouche. Comme les Accents de ta Voix déchirent mon cœur ! Toutes les révoltes des créatures se présentent devant Toi. Ce « Fiat Voluntas Tua » qui devrait être le principe de Vie de toute créature, Tu le vois rejeté par presque toutes. En conséquence, au lieu de trouver la Vie, elles trouvent la mort.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,12,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,12
PASSION24.HOUR.06.P013,"Et Toi, Tu veux donner la Vie à toutes et faire une Réparation solennelle au Père pour leurs révoltes, et Tu répètes une deuxième fois :",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,13,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,13
PASSION24.HOUR.06.P014,"« Père, si c’est possible, que s’écarte de Moi ce calice. Ce calice, pour Moi, est très amer. Cependant, non pas ma Volonté, mais la Tienne. »",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,14,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,14
PASSION24.HOUR.06.P015,"Mon Bien, l’amertume qui T’opprime est si grande que Tu en es réduit à la dernière extrémité. Tu agonises, Tu es sur le point de rendre le dernier soupir !",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,15,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,15
PASSION24.HOUR.06.P016,"Jésus, mon Amour, pendant que Tu es entre mes bras, je veux m’unir à Toi, réparer et compatir avec Toi pour tous les manquements qui se font contre ta Volonté infiniment sainte et je veux en même temps Te prier pour qu’en toutes choses, je fasse moi-même toujours ta Volonté !",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,16,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,16
PASSION24.HOUR.06.P017,"Que ta Volonté soit ma respiration, mon cœur, ma sensibilité, ma pensée, ma vie et mon triomphe à l’heure de ma mort.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,17,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,17
PASSION24.HOUR.06.P018,"Jésus, de grâce, ne meurs pas. Où irai-je sans Toi ? À qui vais-je m’adresser ? Qui m’aidera ?",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,18,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,18
PASSION24.HOUR.06.P019,Tout sera fini pour moi !,hour_meditation,PASSION24.HOUR.06.MEDITATION,11,19,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,19
PASSION24.HOUR.06.P020,"De grâce, ne me laisse pas, garde-moi toujours avec Toi. Qu’il n’arrive jamais, ne fût-ce qu’un instant, que je sois séparée de Toi ! Laisse-moi Te soulager, réparer pour Toi, compatir avec Toi à la place de tous. Car je vois que tous les péchés, quels qu’ils soient, T’écrasent ! Mon Amour, je donne un baiser à ta Tête infiniment sainte. Mais que vois-je ? Je vois toutes les pensées mauvaises dont Tu ressens l’horrible laideur. Chacune d’elles est une épine qui pique cruellement ta Tête. Jésus, les Juifs ne Te mettront qu’une seule couronne d’épines. Mais les pensées mauvaises de toutes les créatures mettent tellement de couronnes terribles sur ta Tête adorable !",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,20,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,20
PASSION24.HOUR.06.P021,"Jésus, je compatis avec Toi ! Je voudrais Te mettre autant de Couronnes de Gloire. Pour Te soulager et pour Te donner de la compassion pour tous, je T’offre les intelligences angéliques et ta propre Intelligence.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,21,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,21
PASSION24.HOUR.06.P022,"Jésus, je donne un baiser à tes Yeux compatissants. Je vois en eux tous les regards méchants des créatures qui font couler sur ton Visage des Larmes de Sang. Je compatis avec Toi ! Je voudrais soulager ta Vue et disposer devant Toi toutes les délices visuelles du Ciel et de la terre.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,22,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,22
PASSION24.HOUR.06.P023,"Jésus, mon Bien, je donne un baiser à tes Oreilles infiniment saintes. Mais qu’entends-je ? J’entends en elles l’écho d’horribles blasphèmes, des cris de vengeance et de malédictions.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,23,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,23
PASSION24.HOUR.06.P024,"Amour insatiable, je compatis avec Toi et je veux Te consoler et je veux faire résonner à tes Oreilles toutes les Harmonies du Ciel, la Voix exquise de ta chère Maman, les accents embrasés de Marie Madeleine et de toutes les âmes aimantes.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,24,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,24
PASSION24.HOUR.06.P025,"Jésus, ma Vie, je Te donne un baiser fervent sur ton Visage.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,25,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,25
PASSION24.HOUR.06.P026,"Ta beauté est sans pareille ! Pourtant, ce Visage que les anges contemplent avec ravissement, les créatures le giflent et le souillent par des crachats.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,26,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,26
PASSION24.HOUR.06.P027,"Mon Amour, quelle effronterie ! Je voudrais crier assez fort pour mettre ces créatures en fuite ! Je compatis avec Toi et pour réparer ces insultes. Je me tourne vers la Très Sainte Trinité pour demander les Baisers du Père et du Saint-Esprit, les Caresses divines de leurs Mains créatrices.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,27,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,27
PASSION24.HOUR.06.P028,"Je m’adresse aussi à ta Maman céleste, afin qu’elle me donne ses Baisers, les Caresses de ses Mains maternelles, ses Adorations profondes.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,28,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,28
PASSION24.HOUR.06.P029,"Je T’offre tout cela en réparation des offenses qui sont faites à ton Visage infiniment beau et saint ! Jésus, mon doux Bien, je donne un baiser à ta Bouche infiniment douce. Elle est remplie d’amertume par les horribles blasphèmes, par la nausée que Te donnent les ivresses et la gourmandise, par les conversations obscènes, par les prières mal faites, par les enseignements pernicieux, par tout le mal que fait l’homme au moyen de sa langue.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,29,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,29
PASSION24.HOUR.06.P030,"Jésus, je compatis avec Toi. Je veux enlever l’amertume de ta Bouche en T’offrant toutes les louanges angéliques et le bon usage que font de leur langue tant de saints chrétiens.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,30,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,30
PASSION24.HOUR.06.P031,"Jésus, mon Amour opprimé, je donne un baiser à ton Cou. Je le vois chargé de cordes et de chaînes à cause des attachements coupables des créatures.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,31,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,31
PASSION24.HOUR.06.P032,"Je compatis avec Toi. Pour Te soulager, je T’offre l’union indissoluble des trois Personnes divines. Je me fonde au milieu de cette union et je Te tends les bras. Je forme de douces chaînes d’amour autour de ton Cou et j’éloigne de Toi les cordes des attachements coupables qui Te font suffoquer, tandis que je Te serre fort contre mon Cœur.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,32,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,32
PASSION24.HOUR.06.P033,"Jésus, Force divine, je donne un baiser à tes Épaules infiniment saintes. Je les vois lacérées, leur chair presque arrachée par morceaux à cause des scandales et des mauvais exemples des créatures.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,33,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,33
PASSION24.HOUR.06.P034,"Je compatis avec Toi. Pour Te soulager je T’offre tes exemples infiniment saints, ceux de la Reine Maman, et ceux de tous les saints.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,34,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,34
PASSION24.HOUR.06.P035,"Mon Jésus, je fais courir mes baisers sur chacune de tes Plaies, j’y enferme les âmes qui, à la suite de scandales, ont été arrachées à ton Cœur, pour ainsi remettre en état les Chairs de ta sainte Humanité.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,35,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,35
PASSION24.HOUR.06.P036,"Mon Jésus angoissé, je donne un baiser à ta Poitrine. Je vois ta poitrine blessée par les froideurs et les tiédeurs des créatures, par leur manque de réciprocité et leurs ingratitudes.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,36,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,36
PASSION24.HOUR.06.P037,Je compatis avec Toi. Pour Te soulager je T’offre la parfaite correspondance d’Amour des trois Personnes divines.,hour_meditation,PASSION24.HOUR.06.MEDITATION,11,37,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,37
PASSION24.HOUR.06.P038,"Mon Jésus, moi, je me plonge dans ton Amour.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,38,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,38
PASSION24.HOUR.06.P039,– Je veux Te faire un abri pour Te protéger des nouveaux coups que les créatures Te porteront par leurs péchés.,hour_meditation,PASSION24.HOUR.06.MEDITATION,11,39,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,39
PASSION24.HOUR.06.P040,"– Je veux blesser ces créatures par ton Amour, afin qu’elles n’osent plus T’offenser.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,40,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,40
PASSION24.HOUR.06.P041,– Je veux verser ton propre Amour sur ta divine Poitrine pour la soulager et la guérir.,hour_meditation,PASSION24.HOUR.06.MEDITATION,11,41,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,41
PASSION24.HOUR.06.P042,"Mon Jésus, je donne un baiser à tes Mains créatrices. Je vois toutes les actions mauvaises des créatures qui, comme autant de clous, transpercent tes Mains infiniment saintes. Ce n’est pas par trois clous, comme sur la Croix, que Tu es transpercé, mais par autant de clous qu’il y a d’œuvres mauvaises faites par les créatures.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,42,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,42
PASSION24.HOUR.06.P043,"Je compatis avec Toi. Pour Te soulager je T’offre toutes les œuvres saintes des martyrs, leur courage à donner leur sang et leur vie par amour pour Toi. En somme, je veux, ô mon Jésus, T’offrir toutes les bonnes œuvres des créatures pour T’enlever les nombreux clous que constituent leurs œuvres mauvaises. Jésus, je donne un baiser à tes Pieds infiniment saints, infatigables dans la recherche des âmes. En eux, Tu renfermes tous les pas des créatures. Mais Tu sens que beaucoup Te fuient et Tu voudrais les retenir. Par chacun de leurs mauvais pas, Tu Te sens mettre un clou. Et Tu veux Te servir de leurs propres clous pour les clouer à ton Amour. La Souffrance que Tu ressens et l’effort que Tu fais pour les clouer à ton Amour sont si grands que Tu en trembles.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,43,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,43
PASSION24.HOUR.06.P044,"Mon Dieu et mon Bien, je compatis avec Toi. Pour Te consoler je T’offre les pas des bons religieux et des âmes fidèles qui risquent leur vie pour sauver les âmes. Jésus, je donne un baiser à ton Cœur ! Tu continues à agoniser, non pas tant à cause de ce que Te feront souffrir les Juifs, mais à cause de la douleur que Te donnent les offenses de toutes les créatures.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,44,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,44
PASSION24.HOUR.06.P045,"Durant ces Heures, Tu veux donner",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,45,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,45
PASSION24.HOUR.06.P046,"– la suprématie à l’Amour,",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,46,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,46
PASSION24.HOUR.06.P047,"– la deuxième place à tous les péchés pour lesquels Tu expies, Tu répares, Tu glorifies le Père et Tu apaises la Justice divine.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,47,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,47
PASSION24.HOUR.06.P048,– la troisième place aux Juifs qui Te feront souffrir ta Passion.,hour_meditation,PASSION24.HOUR.06.MEDITATION,11,48,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,48
PASSION24.HOUR.06.P049,Ainsi Tu nous montres que la Passion que Te feront souffrir les Juifs ne sera rien d’autre que le reflet de la double Passion extrêmement amère que Te font souffrir l’Amour et les péchés.,hour_meditation,PASSION24.HOUR.06.MEDITATION,11,49,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,49
PASSION24.HOUR.06.P050,"C’est pourquoi je vois dans ton Cœur, toutes trois concentrées : la lance de l’Amour, la lance du péché, et la lance des Juifs.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,50,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,50
PASSION24.HOUR.06.P051,"Ton Cœur amoureux souffre des convulsions violentes, des impatiences d’Amour, des Désirs qui Te consument, des Pulsations embrasées qui voudraient enflammer tous les cœurs.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,51,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,51
PASSION24.HOUR.06.P052,"Tu ressens dans ton Cœur la souffrance que Te procurent les créatures qui, par leurs désirs mauvais, par leurs affections et leurs émotions désordonnées, cherchent d’autres amours que le Tien.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,52,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,52
PASSION24.HOUR.06.P053,"Jésus, combien Tu souffres ! Je Te vois T’évanouir, submergé par les vagues de nos iniquités !",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,53,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,53
PASSION24.HOUR.06.P054,"Je compatis avec Toi. Je veux adoucir l’amertume de ton Cœur triplement transpercé, en T’offrant les Douceurs éternelles, l’Amour exquis de ta chère Maman et celui de tous ceux qui T’aiment vraiment.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,54,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,54
